Week Ending Date,State,Observed Number,Upper Bound Threshold,Average Expected Count,Excess Lower Estimate,Excess Higher Estimate,Year,Total Excess Lower Estimate in 2020,Total Excess Higher Estimate in 2020,Percent Excess Lower Estimate,Percent Excess Higher Estimate
2019-10-19,New York,1942,2125,1970,0,0,2019,12100,14953,0,0
2019-10-26,New York,1851,2137,1986,0,0,2019,12100,14953,0,0
2019-11-02,New York,1947,2129,1986,0,0,2019,12100,14953,0,0
2019-11-09,New York,1947,2137,1993,0,0,2019,12100,14953,0,0
2019-11-16,New York,1983,2140,1995,0,0,2019,12100,14953,0,0
2019-11-23,New York,1975,2154,2002,0,0,2019,12100,14953,0,0
2019-11-30,New York,1962,2167,2013,0,0,2019,12100,14953,0,0
2019-12-07,New York,2037,2178,2030,0,7,2019,12100,14953,0,0
2019-12-14,New York,1961,2184,2040,0,0,2019,12100,14953,0,0
2019-12-21,New York,1995,2214,2066,0,0,2019,12100,14953,0,0
2019-12-28,New York,2034,2243,2089,0,0,2019,12100,14953,0,0
2020-01-04,New York,2164,2288,2127,0,37,2020,12100,14953,0,0
2020-01-11,New York,2092,2299,2143,0,0,2020,12100,14953,0,0
2020-01-18,New York,2169,2301,2152,0,17,2020,12100,14953,0,0
2020-01-25,New York,2023,2286,2145,0,0,2020,12100,14953,0,0
2020-02-01,New York,2029,2273,2127,0,0,2020,12100,14953,0,0
2020-02-08,New York,2058,2257,2109,0,0,2020,12100,14953,0,0
2020-02-15,New York,1990,2223,2077,0,0,2020,12100,14953,0,0
2020-02-22,New York,2032,2214,2072,0,0,2020,12100,14953,0,0
2020-02-29,New York,2161,2188,2051,0,110,2020,12100,14953,0,0.1
2020-03-07,New York,2071,2171,2042,0,29,2020,12100,14953,0,0
2020-03-14,New York,1981,2137,2010,0,0,2020,12100,14953,0,0
2020-03-21,New York,2127,2118,1993,9,134,2020,12100,14953,0,0.1
2020-03-28,New York,2543,2112,1986,431,557,2020,12100,14953,0.2,0.3
2020-04-04,New York,3773,2102,1979,1671,1794,2020,12100,14953,0.8,0.9
2020-04-11,New York,4662,2084,1964,2578,2698,2020,12100,14953,1.2,1.4
2020-04-18,New York,4463,2068,1952,2395,2511,2020,12100,14953,1.2,1.3
2020-04-25,New York,3739,2036,1923,1703,1816,2020,12100,14953,0.8,0.9
2020-05-02,New York,3128,2020,1898,1108,1230,2020,12100,14953,0.5,0.6
2020-05-09,New York,2790,1993,1876,797,914,2020,12100,14953,0.4,0.5
2020-05-16,New York,2516,1978,1861,538,655,2020,12100,14953,0.3,0.4
2020-05-23,New York,2252,1945,1832,307,420,2020,12100,14953,0.2,0.2
2020-05-30,New York,2121,1944,1830,177,291,2020,12100,14953,0.1,0.2
2020-06-06,New York,1982,1962,1842,20,140,2020,12100,14953,0,0.1
2020-06-13,New York,1906,1948,1833,0,73,2020,12100,14953,0,0
2020-06-20,New York,1907,1959,1841,0,66,2020,12100,14953,0,0
2020-06-27,New York,1936,1956,1845,0,91,2020,12100,14953,0,0
2020-07-04,New York,1901,1943,1834,0,67,2020,12100,14953,0,0
2020-07-11,New York,1899,1941,1823,0,76,2020,12100,14953,0,0
2020-07-18,New York,1854,1928,1814,0,40,2020,12100,14953,0,0
2020-07-25,New York,1815,1920,1807,0,8,2020,12100,14953,0,0
2020-08-01,New York,1890,1913,1807,0,83,2020,12100,14953,0,0
2020-08-08,New York,1883,1900,1793,0,90,2020,12100,14953,0,0
2020-08-15,New York,1833,1909,1794,0,39,2020,12100,14953,0,0
2020-08-22,New York,1883,1907,1794,0,89,2020,12100,14953,0,0
2020-08-29,New York,1817,1906,1791,0,26,2020,12100,14953,0,0
2020-09-05,New York,1808,1894,1790,0,18,2020,12100,14953,0,0
2020-09-12,New York,1803,1912,1804,0,0,2020,12100,14953,0,0
2020-09-19,New York,1894,1936,1821,0,73,2020,12100,14953,0,0
2020-09-26,New York,2099,1950,1838,149,261,2020,12100,14953,0.1,0.1
2020-10-03,New York,1994,1980,1863,14,131,2020,12100,14953,0,0.1
2020-10-10,New York,2121,1999,1888,122,233,2020,12100,14953,0.1,0.1
2020-10-17,New York,2094,2013,1902,81,192,2020,12100,14953,0,0.1
2017-01-14,New York City,1192,1270,1154,0,38,2017,25277,26939,0,0
2017-01-21,New York City,1142,1289,1172,0,0,2017,25277,26939,0,0
2017-01-28,New York City,1207,1286,1178,0,29,2017,25277,26939,0,0
2017-02-04,New York City,1143,1277,1167,0,0,2017,25277,26939,0,0
2017-02-11,New York City,1159,1264,1157,0,2,2017,25277,26939,0,0
2017-02-18,New York City,1115,1250,1149,0,0,2017,25277,26939,0,0
2017-02-25,New York City,1064,1232,1134,0,0,2017,25277,26939,0,0
2017-03-04,New York City,1056,1213,1115,0,0,2017,25277,26939,0,0
2017-03-11,New York City,1066,1211,1107,0,0,2017,25277,26939,0,0
2017-03-18,New York City,1109,1192,1092,0,17,2017,25277,26939,0,0
2017-03-25,New York City,1071,1186,1088,0,0,2017,25277,26939,0,0
2017-04-01,New York City,986,1183,1088,0,0,2017,25277,26939,0,0
2017-04-08,New York City,990,1178,1082,0,0,2017,25277,26939,0,0
2017-04-15,New York City,1053,1171,1073,0,0,2017,25277,26939,0,0
2017-04-22,New York City,1038,1157,1058,0,0,2017,25277,26939,0,0
2017-04-29,New York City,1032,1137,1042,0,0,2017,25277,26939,0,0
2017-05-06,New York City,1010,1111,1019,0,0,2017,25277,26939,0,0
2017-05-13,New York City,993,1103,1011,0,0,2017,25277,26939,0,0
2017-05-20,New York City,1081,1091,997,0,84,2017,25277,26939,0,0.1
2017-05-27,New York City,1001,1086,992,0,9,2017,25277,26939,0,0
2017-06-03,New York City,978,1067,975,0,3,2017,25277,26939,0,0
2017-06-10,New York City,925,1066,974,0,0,2017,25277,26939,0,0
2017-06-17,New York City,995,1057,967,0,28,2017,25277,26939,0,0
2017-06-24,New York City,981,1064,970,0,11,2017,25277,26939,0,0
2017-07-01,New York City,943,1057,964,0,0,2017,25277,26939,0,0
2017-07-08,New York City,1006,1063,971,0,35,2017,25277,26939,0,0
2017-07-15,New York City,928,1061,969,0,0,2017,25277,26939,0,0
2017-07-22,New York City,969,1067,974,0,0,2017,25277,26939,0,0
2017-07-29,New York City,945,1070,975,0,0,2017,25277,26939,0,0
2017-08-05,New York City,971,1079,986,0,0,2017,25277,26939,0,0
2017-08-12,New York City,973,1079,988,0,0,2017,25277,26939,0,0
2017-08-19,New York City,1001,1077,983,0,18,2017,25277,26939,0,0
2017-08-26,New York City,978,1079,984,0,0,2017,25277,26939,0,0
2017-09-02,New York City,979,1080,983,0,0,2017,25277,26939,0,0
2017-09-09,New York City,976,1066,971,0,5,2017,25277,26939,0,0
2017-09-16,New York City,1007,1072,978,0,29,2017,25277,26939,0,0
2017-09-23,New York City,983,1087,992,0,0,2017,25277,26939,0,0
2017-09-30,New York City,1039,1098,1001,0,38,2017,25277,26939,0,0
2017-10-07,New York City,1011,1126,1025,0,0,2017,25277,26939,0,0
2017-10-14,New York City,980,1137,1037,0,0,2017,25277,26939,0,0
2017-10-21,New York City,1030,1150,1053,0,0,2017,25277,26939,0,0
2017-10-28,New York City,1073,1158,1057,0,16,2017,25277,26939,0,0
2017-11-04,New York City,1041,1161,1062,0,0,2017,25277,26939,0,0
2017-11-11,New York City,1052,1161,1058,0,0,2017,25277,26939,0,0
2017-11-18,New York City,1077,1175,1069,0,8,2017,25277,26939,0,0
2017-11-25,New York City,1041,1172,1070,0,0,2017,25277,26939,0,0
2017-12-02,New York City,1088,1175,1075,0,13,2017,25277,26939,0,0
2017-12-09,New York City,1001,1183,1080,0,0,2017,25277,26939,0,0
2017-12-16,New York City,1139,1189,1089,0,50,2017,25277,26939,0,0
2017-12-23,New York City,1153,1209,1103,0,50,2017,25277,26939,0,0
2017-12-30,New York City,1205,1234,1127,0,78,2017,25277,26939,0,0.1
2018-01-06,New York City,1351,1248,1141,103,210,2018,25277,26939,0.1,0.2
2018-01-13,New York City,1331,1263,1155,68,176,2018,25277,26939,0.1,0.2
2018-01-20,New York City,1171,1286,1174,0,0,2018,25277,26939,0,0
2018-01-27,New York City,1277,1287,1175,0,102,2018,25277,26939,0,0.1
2018-02-03,New York City,1171,1271,1161,0,10,2018,25277,26939,0,0
2018-02-10,New York City,1218,1267,1156,0,62,2018,25277,26939,0,0.1
2018-02-17,New York City,1197,1249,1138,0,59,2018,25277,26939,0,0.1
2018-02-24,New York City,1084,1236,1130,0,0,2018,25277,26939,0,0
2018-03-03,New York City,1122,1222,1114,0,8,2018,25277,26939,0,0
2018-03-10,New York City,1139,1217,1111,0,28,2018,25277,26939,0,0
2018-03-17,New York City,1070,1198,1092,0,0,2018,25277,26939,0,0
2018-03-24,New York City,1033,1179,1074,0,0,2018,25277,26939,0,0
2018-03-31,New York City,1008,1171,1072,0,0,2018,25277,26939,0,0
2018-04-07,New York City,1065,1166,1066,0,0,2018,25277,26939,0,0
2018-04-14,New York City,1093,1154,1055,0,38,2018,25277,26939,0,0
2018-04-21,New York City,1058,1155,1053,0,5,2018,25277,26939,0,0
2018-04-28,New York City,978,1146,1042,0,0,2018,25277,26939,0,0
2018-05-05,New York City,1006,1121,1028,0,0,2018,25277,26939,0,0
2018-05-12,New York City,928,1106,1011,0,0,2018,25277,26939,0,0
2018-05-19,New York City,957,1097,1003,0,0,2018,25277,26939,0,0
2018-05-26,New York City,1001,1088,992,0,9,2018,25277,26939,0,0
2018-06-02,New York City,981,1079,980,0,1,2018,25277,26939,0,0
2018-06-09,New York City,947,1063,973,0,0,2018,25277,26939,0,0
2018-06-16,New York City,987,1061,968,0,19,2018,25277,26939,0,0
2018-06-23,New York City,1046,1063,971,0,75,2018,25277,26939,0,0.1
2018-06-30,New York City,976,1063,969,0,7,2018,25277,26939,0,0
2018-07-07,New York City,1036,1057,964,0,72,2018,25277,26939,0,0.1
2018-07-14,New York City,1015,1050,963,0,52,2018,25277,26939,0,0.1
2018-07-21,New York City,929,1056,964,0,0,2018,25277,26939,0,0
2018-07-28,New York City,911,1055,965,0,0,2018,25277,26939,0,0
2018-08-04,New York City,951,1064,970,0,0,2018,25277,26939,0,0
2018-08-11,New York City,989,1070,977,0,12,2018,25277,26939,0,0
2018-08-18,New York City,983,1061,974,0,9,2018,25277,26939,0,0
2018-08-25,New York City,975,1069,977,0,0,2018,25277,26939,0,0
2018-09-01,New York City,975,1071,978,0,0,2018,25277,26939,0,0
2018-09-08,New York City,1008,1064,971,0,37,2018,25277,26939,0,0
2018-09-15,New York City,958,1068,973,0,0,2018,25277,26939,0,0
2018-09-22,New York City,999,1063,975,0,24,2018,25277,26939,0,0
2018-09-29,New York City,981,1074,985,0,0,2018,25277,26939,0,0
2018-10-06,New York City,1044,1096,1003,0,41,2018,25277,26939,0,0
2018-10-13,New York City,1051,1120,1024,0,27,2018,25277,26939,0,0
2018-10-20,New York City,1062,1128,1029,0,33,2018,25277,26939,0,0
2018-10-27,New York City,1089,1146,1048,0,41,2018,25277,26939,0,0
2018-11-03,New York City,1105,1140,1045,0,60,2018,25277,26939,0,0.1
2018-11-10,New York City,1057,1152,1052,0,5,2018,25277,26939,0,0
2018-11-17,New York City,1038,1155,1052,0,0,2018,25277,26939,0,0
2018-11-24,New York City,1077,1156,1054,0,23,2018,25277,26939,0,0
2018-12-01,New York City,1094,1158,1058,0,36,2018,25277,26939,0,0
2018-12-08,New York City,1112,1173,1072,0,40,2018,25277,26939,0,0
2018-12-15,New York City,1079,1190,1089,0,0,2018,25277,26939,0,0
2018-12-22,New York City,1099,1201,1099,0,0,2018,25277,26939,0,0
2018-12-29,New York City,1093,1228,1125,0,0,2018,25277,26939,0,0
2019-01-05,New York City,1170,1250,1143,0,27,2019,25277,26939,0,0
2019-01-12,New York City,1106,1275,1168,0,0,2019,25277,26939,0,0
2019-01-19,New York City,1158,1299,1193,0,0,2019,25277,26939,0,0
2019-01-26,New York City,1157,1304,1198,0,0,2019,25277,26939,0,0
2019-02-02,New York City,1116,1286,1183,0,0,2019,25277,26939,0,0
2019-02-09,New York City,1225,1278,1173,0,52,2019,25277,26939,0,0
2019-02-16,New York City,1104,1264,1159,0,0,2019,25277,26939,0,0
2019-02-23,New York City,1073,1253,1153,0,0,2019,25277,26939,0,0
2019-03-02,New York City,1087,1233,1135,0,0,2019,25277,26939,0,0
2019-03-09,New York City,1102,1217,1122,0,0,2019,25277,26939,0,0
2019-03-16,New York City,1090,1203,1104,0,0,2019,25277,26939,0,0
2019-03-23,New York City,1036,1184,1087,0,0,2019,25277,26939,0,0
2019-03-30,New York City,1097,1172,1080,0,17,2019,25277,26939,0,0
2019-04-06,New York City,1038,1162,1072,0,0,2019,25277,26939,0,0
2019-04-13,New York City,1054,1146,1058,0,0,2019,25277,26939,0,0
2019-04-20,New York City,955,1151,1058,0,0,2019,25277,26939,0,0
2019-04-27,New York City,954,1144,1049,0,0,2019,25277,26939,0,0
2019-05-04,New York City,1008,1121,1031,0,0,2019,25277,26939,0,0
2019-05-11,New York City,1033,1103,1014,0,19,2019,25277,26939,0,0
2019-05-18,New York City,1049,1097,1010,0,39,2019,25277,26939,0,0
2019-05-25,New York City,1049,1092,1001,0,48,2019,25277,26939,0,0
2019-06-01,New York City,888,1096,1004,0,0,2019,25277,26939,0,0
2019-06-08,New York City,1040,1090,1003,0,37,2019,25277,26939,0,0
2019-06-15,New York City,976,1081,994,0,0,2019,25277,26939,0,0
2019-06-22,New York City,1007,1085,999,0,8,2019,25277,26939,0,0
2019-06-29,New York City,987,1092,1003,0,0,2019,25277,26939,0,0
2019-07-06,New York City,979,1088,998,0,0,2019,25277,26939,0,0
2019-07-13,New York City,960,1074,988,0,0,2019,25277,26939,0,0
2019-07-20,New York City,1031,1080,995,0,36,2019,25277,26939,0,0
2019-07-27,New York City,1016,1074,989,0,27,2019,25277,26939,0,0
2019-08-03,New York City,1040,1085,996,0,44,2019,25277,26939,0,0
2019-08-10,New York City,958,1094,1004,0,0,2019,25277,26939,0,0
2019-08-17,New York City,962,1097,1010,0,0,2019,25277,26939,0,0
2019-08-24,New York City,958,1099,1011,0,0,2019,25277,26939,0,0
2019-08-31,New York City,935,1100,1011,0,0,2019,25277,26939,0,0
2019-09-07,New York City,936,1097,1004,0,0,2019,25277,26939,0,0
2019-09-14,New York City,971,1100,1007,0,0,2019,25277,26939,0,0
2019-09-21,New York City,1025,1105,1016,0,9,2019,25277,26939,0,0
2019-09-28,New York City,991,1112,1026,0,0,2019,25277,26939,0,0
2019-10-05,New York City,1050,1129,1038,0,12,2019,25277,26939,0,0
2019-10-12,New York City,1097,1152,1057,0,40,2019,25277,26939,0,0
2019-10-19,New York City,1058,1167,1071,0,0,2019,25277,26939,0,0
2019-10-26,New York City,1047,1170,1078,0,0,2019,25277,26939,0,0
2019-11-02,New York City,970,1165,1078,0,0,2019,25277,26939,0,0
2019-11-09,New York City,1114,1162,1074,0,40,2019,25277,26939,0,0
2019-11-16,New York City,1100,1172,1077,0,23,2019,25277,26939,0,0
2019-11-23,New York City,1043,1173,1077,0,0,2019,25277,26939,0,0
2019-11-30,New York City,1016,1177,1084,0,0,2019,25277,26939,0,0
2019-12-07,New York City,1155,1181,1092,0,63,2019,25277,26939,0,0.1
2019-12-14,New York City,1135,1194,1106,0,29,2019,25277,26939,0,0
2019-12-21,New York City,1127,1201,1111,0,16,2019,25277,26939,0,0
2019-12-28,New York City,1159,1227,1132,0,27,2019,25277,26939,0,0
2020-01-04,New York City,1155,1235,1141,0,14,2020,25277,26939,0,0
2020-01-11,New York City,1137,1251,1159,0,0,2020,25277,26939,0,0
2020-01-18,New York City,1129,1247,1161,0,0,2020,25277,26939,0,0
2020-01-25,New York City,1182,1249,1163,0,19,2020,25277,26939,0,0
2020-02-01,New York City,1171,1245,1158,0,13,2020,25277,26939,0,0
2020-02-08,New York City,1173,1220,1132,0,41,2020,25277,26939,0,0
2020-02-15,New York City,1130,1208,1120,0,10,2020,25277,26939,0,0
2020-02-22,New York City,1096,1202,1116,0,0,2020,25277,26939,0,0
2020-02-29,New York City,1110,1186,1103,0,7,2020,25277,26939,0,0
2020-03-07,New York City,1113,1176,1093,0,20,2020,25277,26939,0,0
2020-03-14,New York City,1136,1171,1085,0,51,2020,25277,26939,0,0
2020-03-21,New York City,1405,1161,1074,244,331,2020,25277,26939,0.2,0.3
2020-03-28,New York City,2804,1147,1060,1657,1744,2020,25277,26939,1.4,1.6
2020-04-04,New York City,6296,1135,1053,5161,5243,2020,25277,26939,4.5,5
2020-04-11,New York City,7863,1121,1041,6742,6822,2020,25277,26939,6,6.5
2020-04-18,New York City,5902,1112,1031,4790,4871,2020,25277,26939,4.3,4.7
2020-04-25,New York City,4049,1103,1020,2946,3029,2020,25277,26939,2.7,3
2020-05-02,New York City,2847,1099,1014,1748,1833,2020,25277,26939,1.6,1.8
2020-05-09,New York City,2092,1094,1015,998,1077,2020,25277,26939,0.9,1.1
2020-05-16,New York City,1617,1088,1009,529,608,2020,25277,26939,0.5,0.6
2020-05-23,New York City,1321,1079,1001,242,320,2020,25277,26939,0.2,0.3
2020-05-30,New York City,1176,1075,994,101,182,2020,25277,26939,0.1,0.2
2020-06-06,New York City,1123,1076,994,47,129,2020,25277,26939,0,0.1
2020-06-13,New York City,1107,1062,983,45,124,2020,25277,26939,0,0.1
2020-06-20,New York City,998,1062,985,0,13,2020,25277,26939,0,0
2020-06-27,New York City,1082,1065,986,17,96,2020,25277,26939,0,0.1
2020-07-04,New York City,1000,1069,987,0,13,2020,25277,26939,0,0
2020-07-11,New York City,1038,1060,978,0,60,2020,25277,26939,0,0.1
2020-07-18,New York City,982,1057,979,0,3,2020,25277,26939,0,0
2020-07-25,New York City,1034,1061,982,0,52,2020,25277,26939,0,0.1
2020-08-01,New York City,998,1054,978,0,20,2020,25277,26939,0,0
2020-08-08,New York City,977,1066,984,0,0,2020,25277,26939,0,0
2020-08-15,New York City,999,1066,981,0,18,2020,25277,26939,0,0
2020-08-22,New York City,979,1062,981,0,0,2020,25277,26939,0,0
2020-08-29,New York City,1011,1063,980,0,31,2020,25277,26939,0,0
2020-09-05,New York City,993,1067,986,0,7,2020,25277,26939,0,0
2020-09-12,New York City,983,1062,981,0,2,2020,25277,26939,0,0
2020-09-19,New York City,1033,1078,995,0,38,2020,25277,26939,0,0
2020-09-26,New York City,1024,1096,1012,0,12,2020,25277,26939,0,0
2020-10-03,New York City,1006,1108,1026,0,0,2020,25277,26939,0,0
2020-10-10,New York City,1063,1125,1037,0,26,2020,25277,26939,0,0
2020-10-17,New York City,1141,1131,1048,10,93,2020,25277,26939,0,0.1
2017-01-14,North Carolina,1988,2101,1954,0,34,2017,1391,3956,0,0
2017-01-21,North Carolina,1870,2112,1966,0,0,2017,1391,3956,0,0
2017-01-28,North Carolina,1906,2101,1976,0,0,2017,1391,3956,0,0
2017-02-04,North Carolina,1827,2092,1971,0,0,2017,1391,3956,0,0
2017-02-11,North Carolina,1938,2075,1956,0,0,2017,1391,3956,0,0
2017-02-18,North Carolina,1881,2073,1952,0,0,2017,1391,3956,0,0
2017-02-25,North Carolina,2004,2065,1945,0,59,2017,1391,3956,0,0
2017-03-04,North Carolina,1966,2056,1927,0,39,2017,1391,3956,0,0
2017-03-11,North Carolina,1989,2046,1925,0,64,2017,1391,3956,0,0
2017-03-18,North Carolina,1992,2017,1902,0,90,2017,1391,3956,0,0
2017-03-25,North Carolina,2012,2010,1891,2,121,2017,1391,3956,0,0.1
2017-04-01,North Carolina,1945,1976,1866,0,79,2017,1391,3956,0,0
2017-04-08,North Carolina,1872,1962,1839,0,33,2017,1391,3956,0,0
2017-04-15,North Carolina,1805,1913,1799,0,6,2017,1391,3956,0,0
2017-04-22,North Carolina,1737,1893,1783,0,0,2017,1391,3956,0,0
2017-04-29,North Carolina,1766,1887,1775,0,0,2017,1391,3956,0,0
2017-05-06,North Carolina,1753,1853,1751,0,2,2017,1391,3956,0,0
2017-05-13,North Carolina,1692,1856,1742,0,0,2017,1391,3956,0,0
2017-05-20,North Carolina,1812,1855,1744,0,68,2017,1391,3956,0,0
2017-05-27,North Carolina,1754,1845,1738,0,16,2017,1391,3956,0,0
2017-06-03,North Carolina,1670,1834,1726,0,0,2017,1391,3956,0,0
2017-06-10,North Carolina,1745,1824,1722,0,23,2017,1391,3956,0,0
2017-06-17,North Carolina,1635,1835,1722,0,0,2017,1391,3956,0,0
2017-06-24,North Carolina,1679,1829,1719,0,0,2017,1391,3956,0,0
2017-07-01,North Carolina,1706,1810,1703,0,3,2017,1391,3956,0,0
2017-07-08,North Carolina,1774,1807,1698,0,76,2017,1391,3956,0,0
2017-07-15,North Carolina,1643,1797,1693,0,0,2017,1391,3956,0,0
2017-07-22,North Carolina,1694,1791,1679,0,15,2017,1391,3956,0,0
2017-07-29,North Carolina,1666,1782,1674,0,0,2017,1391,3956,0,0
2017-08-05,North Carolina,1653,1777,1672,0,0,2017,1391,3956,0,0
2017-08-12,North Carolina,1695,1768,1664,0,31,2017,1391,3956,0,0
2017-08-19,North Carolina,1726,1778,1674,0,52,2017,1391,3956,0,0
2017-08-26,North Carolina,1677,1803,1688,0,0,2017,1391,3956,0,0
2017-09-02,North Carolina,1779,1795,1689,0,90,2017,1391,3956,0,0.1
2017-09-09,North Carolina,1643,1803,1699,0,0,2017,1391,3956,0,0
2017-09-16,North Carolina,1703,1827,1722,0,0,2017,1391,3956,0,0
2017-09-23,North Carolina,1766,1845,1739,0,27,2017,1391,3956,0,0
2017-09-30,North Carolina,1739,1873,1757,0,0,2017,1391,3956,0,0
2017-10-07,North Carolina,1738,1878,1771,0,0,2017,1391,3956,0,0
2017-10-14,North Carolina,1770,1887,1779,0,0,2017,1391,3956,0,0
2017-10-21,North Carolina,1687,1906,1798,0,0,2017,1391,3956,0,0
2017-10-28,North Carolina,1721,1918,1811,0,0,2017,1391,3956,0,0
2017-11-04,North Carolina,1817,1935,1817,0,0,2017,1391,3956,0,0
2017-11-11,North Carolina,1763,1948,1834,0,0,2017,1391,3956,0,0
2017-11-18,North Carolina,1823,1948,1838,0,0,2017,1391,3956,0,0
2017-11-25,North Carolina,1765,1964,1853,0,0,2017,1391,3956,0,0
2017-12-02,North Carolina,1774,1969,1857,0,0,2017,1391,3956,0,0
2017-12-09,North Carolina,1879,1989,1873,0,6,2017,1391,3956,0,0
2017-12-16,North Carolina,1954,1994,1885,0,69,2017,1391,3956,0,0
2017-12-23,North Carolina,1963,2046,1929,0,34,2017,1391,3956,0,0
2017-12-30,North Carolina,1982,2069,1952,0,30,2017,1391,3956,0,0
2018-01-06,North Carolina,2142,2097,1981,45,161,2018,1391,3956,0,0.1
2018-01-13,North Carolina,2208,2125,2002,83,206,2018,1391,3956,0,0.1
2018-01-20,North Carolina,2116,2121,2005,0,111,2018,1391,3956,0,0.1
2018-01-27,North Carolina,2089,2124,2002,0,87,2018,1391,3956,0,0
2018-02-03,North Carolina,2094,2115,1995,0,99,2018,1391,3956,0,0
2018-02-10,North Carolina,2096,2123,2004,0,92,2018,1391,3956,0,0
2018-02-17,North Carolina,2058,2118,1997,0,61,2018,1391,3956,0,0
2018-02-24,North Carolina,1903,2133,2009,0,0,2018,1391,3956,0,0
2018-03-03,North Carolina,1805,2126,2001,0,0,2018,1391,3956,0,0
2018-03-10,North Carolina,1905,2136,2010,0,0,2018,1391,3956,0,0
2018-03-17,North Carolina,1844,2106,1985,0,0,2018,1391,3956,0,0
2018-03-24,North Carolina,1765,2068,1948,0,0,2018,1391,3956,0,0
2018-03-31,North Carolina,1815,2037,1923,0,0,2018,1391,3956,0,0
2018-04-07,North Carolina,1799,1991,1874,0,0,2018,1391,3956,0,0
2018-04-14,North Carolina,1834,1968,1851,0,0,2018,1391,3956,0,0
2018-04-21,North Carolina,1772,1935,1820,0,0,2018,1391,3956,0,0
2018-04-28,North Carolina,1703,1920,1805,0,0,2018,1391,3956,0,0
2018-05-05,North Carolina,1772,1892,1784,0,0,2018,1391,3956,0,0
2018-05-12,North Carolina,1787,1889,1777,0,10,2018,1391,3956,0,0
2018-05-19,North Carolina,1633,1891,1775,0,0,2018,1391,3956,0,0
2018-05-26,North Carolina,1722,1886,1775,0,0,2018,1391,3956,0,0
2018-06-02,North Carolina,1700,1869,1757,0,0,2018,1391,3956,0,0
2018-06-09,North Carolina,1773,1855,1749,0,24,2018,1391,3956,0,0
2018-06-16,North Carolina,1779,1863,1750,0,29,2018,1391,3956,0,0
2018-06-23,North Carolina,1760,1869,1752,0,8,2018,1391,3956,0,0
2018-06-30,North Carolina,1727,1857,1746,0,0,2018,1391,3956,0,0
2018-07-07,North Carolina,1741,1859,1746,0,0,2018,1391,3956,0,0
2018-07-14,North Carolina,1695,1843,1736,0,0,2018,1391,3956,0,0
2018-07-21,North Carolina,1687,1831,1720,0,0,2018,1391,3956,0,0
2018-07-28,North Carolina,1652,1828,1714,0,0,2018,1391,3956,0,0
2018-08-04,North Carolina,1704,1815,1699,0,5,2018,1391,3956,0,0
2018-08-11,North Carolina,1673,1808,1698,0,0,2018,1391,3956,0,0
2018-08-18,North Carolina,1727,1817,1708,0,19,2018,1391,3956,0,0
2018-08-25,North Carolina,1667,1828,1716,0,0,2018,1391,3956,0,0
2018-09-01,North Carolina,1701,1836,1723,0,0,2018,1391,3956,0,0
2018-09-08,North Carolina,1725,1846,1732,0,0,2018,1391,3956,0,0
2018-09-15,North Carolina,1662,1851,1737,0,0,2018,1391,3956,0,0
2018-09-22,North Carolina,1722,1858,1746,0,0,2018,1391,3956,0,0
2018-09-29,North Carolina,1685,1884,1768,0,0,2018,1391,3956,0,0
2018-10-06,North Carolina,1744,1894,1780,0,0,2018,1391,3956,0,0
2018-10-13,North Carolina,1789,1906,1793,0,0,2018,1391,3956,0,0
2018-10-20,North Carolina,1780,1933,1812,0,0,2018,1391,3956,0,0
2018-10-27,North Carolina,1748,1948,1829,0,0,2018,1391,3956,0,0
2018-11-03,North Carolina,1879,1974,1844,0,35,2018,1391,3956,0,0
2018-11-10,North Carolina,1838,1987,1862,0,0,2018,1391,3956,0,0
